"genre","year","month","count"
"International TV Shows","1982","2","34"
"International TV Shows","1982","3","65"
"International TV Shows","1982","4","67"
"International TV Shows","1982","5","55"
"International TV Shows","1982","6","55"
"International TV Shows","1982","7","49"
"International TV Shows","1982","8","56"
"International TV Shows","1982","9","74"
"International TV Shows","1982","10","65"
"International TV Shows","1982","11","72"
"International TV Shows","1982","12","60"
"International TV Shows","1983","1","76"
"International TV Shows","1983","2","61"
"International TV Shows","1983","3","80"
"International TV Shows","1983","4","88"
"International TV Shows","1983","5","61"
"International TV Shows","1983","6","66"
"International TV Shows","1983","7","58"
"International TV Shows","1983","8","52"
"International TV Shows","1983","9","60"
"International TV Shows","1983","10","71"
"International TV Shows","1983","11","77"
"International TV Shows","1983","12","61"
"International TV Shows","1984","1","68"
"International TV Shows","1984","2","48"
"International TV Shows","1984","3","71"
"International TV Shows","1984","4","57"
"International TV Shows","1984","5","74"
"International TV Shows","1984","6","77"
"International TV Shows","1984","7","67"
"International TV Shows","1984","8","78"
"International TV Shows","1984","9","73"
"International TV Shows","1984","10","81"
"International TV Shows","1984","11","80"
"International TV Shows","1984","12","64"
"International TV Shows","1985","1","64"
"International TV Shows","1985","2","62"
"International TV Shows","1985","3","73"
"International TV Shows","1985","4","75"
"International TV Shows","1985","5","69"
"International TV Shows","1985","6","70"
"International TV Shows","1985","7","85"
"International TV Shows","1985","8","76"
"International TV Shows","1985","9","79"
"International TV Shows","1985","10","84"
"International TV Shows","1985","11","85"
"International TV Shows","1985","12","76"
"International TV Shows","1986","1","90"
"International TV Shows","1986","2","76"
"International TV Shows","1986","3","79"
"International TV Shows","1986","4","85"
"International TV Shows","1986","5","89"
"International TV Shows","1986","6","83"
"International TV Shows","1986","7","95"
"International TV Shows","1986","8","78"
"International TV Shows","1986","9","88"
"International TV Shows","1986","10","87"
"International TV Shows","1986","11","80"
"International TV Shows","1986","12","97"
"International TV Shows","1987","1","93"
"International TV Shows","1987","2","100"
"International TV Shows","1987","3","96"
"International TV Shows","1987","4","92"
"International TV Shows","1987","5","88"
"International TV Shows","1987","6","87"
"International TV Shows","1987","7","76"
"International TV Shows","1987","8","94"
"International TV Shows","1987","9","88"
"International TV Shows","1987","10","86"
"International TV Shows","1987","11","108"
"International TV Shows","1987","12","107"
"International TV Shows","1988","1","89"
"International TV Shows","1988","2","80"
"International TV Shows","1988","3","91"
"International TV Shows","1988","4","111"
"International TV Shows","1988","5","88"
"International TV Shows","1988","6","102"
"International TV Shows","1988","7","99"
"International TV Shows","1988","8","93"
"International TV Shows","1988","9","99"
"International TV Shows","1988","10","106"
"International TV Shows","1988","11","92"
"International TV Shows","1988","12","91"
"International TV Shows","1989","1","93"
"International TV Shows","1989","2","107"
"International TV Shows","1989","3","98"
"International TV Shows","1989","4","103"
"International TV Shows","1989","5","113"
"International TV Shows","1989","6","104"
"International TV Shows","1989","7","119"
"International TV Shows","1989","8","109"
"International TV Shows","1989","9","117"
"International TV Shows","1989","10","114"
"International TV Shows","1989","11","97"
"International TV Shows","1989","12","112"
"International TV Shows","1990","1","113"
"International TV Shows","1990","2","111"
"International TV Shows","1990","3","107"
"International TV Shows","1990","4","92"
"International TV Shows","1990","5","105"
"International TV Shows","1990","6","108"
"International TV Shows","1990","7","119"
"International TV Shows","1990","8","97"
"International TV Shows","1990","9","104"
"International TV Shows","1990","10","127"
"International TV Shows","1990","11","118"
"International TV Shows","1990","12","107"
"International TV Shows","1991","1","105"
"International TV Shows","1991","2","112"
"International TV Shows","1991","3","107"
"International TV Shows","1991","4","106"
"International TV Shows","1991","5","134"
"International TV Shows","1991","6","107"
"International TV Shows","1991","7","128"
"International TV Shows","1991","8","123"
"International TV Shows","1991","9","111"
"International TV Shows","1991","10","112"
"International TV Shows","1991","11","140"
"International TV Shows","1991","12","119"
"International TV Shows","1992","1","119"
"International TV Shows","1992","2","120"
"International TV Shows","1992","3","102"
"International TV Shows","1992","4","123"
"International TV Shows","1992","5","135"
"International TV Shows","1992","6","110"
"International TV Shows","1992","7","110"
"International TV Shows","1992","8","120"
"International TV Shows","1992","9","120"
"International TV Shows","1992","10","131"
"International TV Shows","1992","11","145"
"International TV Shows","1992","12","129"
"International TV Shows","1993","1","119"
"International TV Shows","1993","2","137"
"International TV Shows","1993","3","128"
"International TV Shows","1993","4","121"
"International TV Shows","1993","5","132"
"International TV Shows","1993","6","113"
"International TV Shows","1993","7","118"
"International TV Shows","1993","8","127"
"International TV Shows","1993","9","132"
